xpixel,ypixel,xestimate,yestimate,time
0,0,96.9581061661,-76.6171179138,2018-04-24 20:42:03.343778
0,0,110.233283113,-71.4391757061,2018-04-24 20:42:05.234934
0,0,30.7750076513,-151.14646316,2018-04-24 20:42:06.335433
0,0,37.7473275726,-145.586192278,2018-04-24 20:42:07.349166
0,0,36.507265266,-155.052411249,2018-04-24 20:42:08.627981
